Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",149,644,527,160,82,26,1,52,112,126,107,7,157,6,5,0,,11,2,0.30431,0.166018,0.243157,0.682759,0.423652,0.651177,0.446788,1.07483,0.346867,3.92562,0.336378,-1.32049,-0.106314,146.018,69.9247,193.448,-1.42681,4.51945,69.50282752513885,-2.680551052093506,9.10456,1.850000023841858,,,,,,,1293.2,8.67919463,1293.2,8.67919463,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Bobby Witt Jr.","KCR",157,679,615,186,109,38,7,32,110,104,52,4,109,7,5,0,,35,11,0.302308,0.0763275,0.160536,0.475455,0.360557,0.543732,0.382873,0.904289,0.241425,7.00259,0.32129,2.12478,1.65443,118.718,38.4892,145.274,3.77921,9.69313,40.01084589958191,16.968125820159912,8.22071,3.0999999046325684,,,,,,,1090.2,6.943949044,1090.2,6.943949044,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Juan Soto","NYM",159,686,557,158,91,27,2,39,111,107,121,6,119,4,5,0,,22,8,0.284685,0.176264,0.173872,1.01376,0.41248,0.547678,0.408472,0.960158,0.262993,4.69114,0.296904,-0.72028,-0.125942,134.2,53.1438,168.702,-0.846223,-2.32464,55.01233595609665,-9.874644041061401,6.95327,4.599999904632568,,,,,,,1178.5,7.411949685,1178.5,7.411949685,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Shohei Ohtani","LAD",157,679,582,168,84,29,6,50,124,122,88,6,164,5,5,0,,25,7,0.288615,0.129253,0.241945,0.534223,0.383518,0.614842,0.416603,0.99836,0.326227,6.69599,0.317245,0.0862368,0.876483,137.313,57.084,171.48,0.962719,0,58.48699605464935,-16.975000381469727,6.55849,1.2599999904632568,,,,,,,1254,7.987261146,1254,7.987261146,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Gunnar Henderson","BAL",156,672,590,166,97,34,6,28,109,98,71,3,143,6,5,0,,24,5,0.281191,0.105481,0.212674,0.495972,0.361501,0.503591,0.369604,0.865092,0.2224,6.73467,0.325266,1.60662,1.5792,110.255,30.8533,140.595,3.18582,-2.32845,35.338160276412964,4.871553897857666,6.48036,12.3100004196167,,,,,,,998.2,6.398717948,998.2,6.398717948,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Cal Raleigh","SEA",159,637,554,134,72,25,1,37,85,100,73,3,167,6,4,0,,9,3,0.2425,0.115285,0.262289,0.439534,0.335025,0.488543,0.352001,0.823569,0.246044,3.5778,0.275546,-1.68041,-0.429225,95.4687,20.155,133.556,-2.10964,10.586,23.099125862121582,17.735992908477783,6.4225,17.950000762939453,,,,,,,868.1,5.459748427,868.1,5.459748427,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Julio Rodríguez","SEA",159,686,621,175,112,32,3,29,95,98,51,4,148,10,5,0,,29,7,0.282528,0.0745203,0.215855,0.345232,0.343995,0.484183,0.354488,0.828178,0.201654,5.83817,0.325751,0.640145,1.83443,104.133,23.0766,135.269,2.47458,2.45065,30.99037790298462,4.700649738311768,6.06734,9.550000190734863,,,,,,,960,6.037735849,960,6.037735849,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Fernando Tatis Jr.","SDP",156,672,590,161,98,31,1,31,93,93,71,4,133,6,5,0,,26,6,0.272696,0.105516,0.197797,0.533454,0.354243,0.48599,0.36046,0.840233,0.213294,5.04156,0.301838,0.666263,1.63295,105.266,25.8639,136.25,2.29921,10.7689,31.170999765396118,3.3688998222351074,5.82133,14.149999618530273,,,,,,,962.2,6.167948717,962.2,6.167948717,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Ronald Acuña Jr.","ATL",151,651,553,161,99,28,2,32,100,97,85,4,133,8,5,0,,25,6,0.290712,0.130408,0.204615,0.637334,0.390049,0.52122,0.389801,0.911269,0.230508,5.25999,0.3281,1.37275,1.42196,117.485,40.5641,152.141,2.7947,-1.35226,43.02477312088013,-9.127261757850647,5.68412,5.440000057220459,,,,,,,1051.7,6.964900662,1051.7,6.964900662,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Alejandro Kirk","TOR",125,495,437,121,83,22,0,16,61,60,50,2,58,4,3,1,,1,0,0.277186,0.100382,0.116419,0.862248,0.353418,0.435352,0.343325,0.78877,0.158165,2.40453,0.287504,-1.82365,-0.774255,70.596,12.1552,121.651,-2.59791,16.3466,10.02334976196289,25.071598052978516,5.33235,157.88999938964844,,,,,,,618.7,4.9496,618.7,4.9496,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Elly De La Cruz","CIN",156,672,601,160,93,32,8,27,101,90,62,3,184,4,5,1,,41,11,0.265788,0.0927681,0.273186,0.339579,0.336011,0.480259,0.348961,0.81627,0.214471,7.79547,0.335757,2.16878,2.82335,98.9923,19.5904,119.755,4.99213,0.977361,20.725927352905273,7.927360951900482,5.21905,8.550000190734863,,,,,,,932.3,5.976282051,932.3,5.976282051,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Corey Seager","TEX",131,567,498,137,82,26,0,29,77,86,60,3,103,5,4,0,,3,1,0.275877,0.105775,0.18196,0.581308,0.356996,0.505264,0.368478,0.862259,0.229387,2.79098,0.292695,-1.09096,-0.712084,92.5093,25.5139,139.78,-1.80305,2.05366,24.780827164649963,6.378655910491943,5.18466,95.48999786376953,,,,,,,815.1,6.222137404,815.1,6.222137404,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Vladimir Guerrero Jr.","TOR",157,679,592,180,111,35,1,33,98,105,75,5,91,6,5,0,,6,3,0.303501,0.111092,0.134213,0.82773,0.385353,0.530698,0.390694,0.916051,0.227197,3.00586,0.310747,-0.507971,-1.19878,123.03,42.8008,154.282,-1.70675,-2.61101,41.733792424201965,-14.936009645462036,5.1328,18.3700008392334,,,,,,,1079.4,6.875159235,1079.4,6.875159235,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Yordan Alvarez","HOU",130,560,482,145,83,28,1,33,87,95,67,4,95,8,4,0,,5,2,0.301473,0.119508,0.169093,0.706758,0.392271,0.569197,0.406613,0.961468,0.267724,3.42071,0.314254,-0.925118,-0.708654,108.706,42.5377,165.22,-1.63377,1.05226,41.41280913352966,-10.747735738754272,5.10942,33.0099983215332,,,,,,,956,7.353846153,956,7.353846153,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Corbin Carroll","ARI",147,637,556,146,82,29,11,24,112,81,67,3,133,10,4,0,,35,7,0.263221,0.104857,0.20865,0.502552,0.349654,0.485615,0.357355,0.835269,0.222394,8.50394,0.303319,2.71167,2.93015,98.1775,22.911,129.4,5.64182,6.24875,27.838430404663086,-0.376248836517334,4.97805,14.649999618530273,,,,,,,911.9,6.20340136,911.9,6.20340136,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"William Contreras","MIL",152,610,532,142,92,29,1,20,77,77,69,2,119,4,4,1,,7,2,0.267265,0.113366,0.195832,0.578891,0.353375,0.43797,0.344228,0.791346,0.170705,3.37117,0.307764,-0.664663,-0.639664,87.5147,15.4385,122.147,-1.30433,5.95157,14.707205772399902,13.501574039459229,4.96253,55.25,,,,,,,767.7,5.050657894,767.7,5.050657894,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Kyle Tucker","LAD",151,651,561,152,89,31,2,30,95,96,82,4,96,4,5,0,,24,4,0.270976,0.125892,0.148085,0.85013,0.364858,0.494107,0.368326,0.858965,0.223132,5.38881,0.277485,0.0315115,2.04618,106.134,29.2135,138.41,2.0777,1.53386,31.713356494903564,-5.4411362409591675,4.90396,13.210000038146973,,,,,,,965.9,6.396688741,965.9,6.396688741,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"José Ramírez","CLE",157,679,605,160,99,34,3,23,88,86,65,3,82,5,5,0,,38,8,0.263828,0.095447,0.120703,0.790761,0.337438,0.444327,0.337879,0.781765,0.180499,5.84861,0.270615,-0.0928975,3.01434,93.9139,13.6849,118.48,2.92144,4.57248,17.710931301116943,5.197475433349609,4.73487,6,,,,,,,882.7,5.622292993,882.7,5.622292993,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Junior Caminero","TBR",154,665,612,169,101,30,3,36,90,102,43,3,130,4,5,0,,5,3,0.276261,0.065245,0.194898,0.334764,0.32641,0.509655,0.354628,0.836065,0.233395,3.82822,0.295458,-0.0842107,-1.05969,101.021,22.4459,127.952,-1.1439,-0.150328,20.763935208320618,1.6246722340583801,4.63239,16.700000762939453,,,,,,,919,5.967532467,919,5.967532467,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Francisco Lindor","NYM",151,651,579,147,92,28,1,25,83,84,57,2,123,11,5,0,,25,6,0.253533,0.0879776,0.188418,0.466927,0.32964,0.436637,0.33211,0.766278,0.183105,5.19105,0.279145,-0.562842,1.55035,86.9923,10.0716,116.392,0.987508,3.49224,13.635383486747742,9.96723747253418,4.63082,26.239999771118164,,,,,,,800.8,5.303311258,800.8,5.303311258,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Pete Crow-Armstrong","CHC",149,644,592,151,90,30,6,25,88,85,37,2,155,9,5,1,,37,10,0.255011,0.0569907,0.240556,0.236913,0.306493,0.451719,0.324739,0.758212,0.196708,7.42953,0.302894,1.1393,2.39132,82.2026,6.10908,109.834,3.53062,10.1753,11.03665018081665,12.475308179855347,4.59772,32.29999923706055,,,,,,,790.1,5.302684563,790.1,5.302684563,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Wyatt Langford","TEX",149,644,560,144,87,29,2,26,87,85,74,3,145,5,5,0,,23,6,0.257952,0.115162,0.224992,0.511851,0.347915,0.45698,0.347859,0.804894,0.199028,5.48234,0.301169,0.694551,1.16217,94.2915,18.198,125.576,1.85673,4.75598,21.27000057697296,1.455977439880371,4.59295,40.54999923706055,,,,,,,850.2,5.706040268,850.2,5.706040268,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Austin Riley","ATL",156,672,606,165,98,32,2,33,92,104,52,3,171,9,5,0,,3,2,0.271965,0.077981,0.253942,0.307082,0.336366,0.495376,0.354975,0.831742,0.223411,3.2986,0.323206,-0.0974533,-1.10335,102.274,22.8716,128.284,-1.20081,-1.53516,21.326000809669495,0.46484267711639404,4.51694,62.310001373291016,,,,,,,915.5,5.868589743,915.5,5.868589743,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Ketel Marte","ARI",147,637,559,150,91,31,2,25,87,85,67,3,108,7,4,0,,6,2,0.267782,0.105049,0.169961,0.618077,0.350479,0.466607,0.352137,0.817086,0.198825,3.9628,0.28927,-0.105035,-0.572785,95.479,20.2125,125.826,-0.67782,2.34209,18.820287585258484,2.4170923233032227,4.34117,32.25,,,,,,,845.1,5.748979591,845.1,5.748979591,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Zach Neto","LAA",154,665,594,152,91,32,1,28,84,90,48,2,159,18,5,1,,30,10,0.255858,0.0723349,0.238401,0.303418,0.32764,0.45482,0.337528,0.78246,0.198962,5.3341,0.300818,0.594999,1.05138,91.7885,13.2136,115.876,1.64638,-3.04153,14.089976906776428,4.083467483520508,4.20112,29.889999389648438,,,,,,,845.9,5.492857142,845.9,5.492857142,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Adley Rutschman","BAL",141,566,493,127,82,27,1,17,73,70,65,2,89,3,4,1,,1,1,0.257018,0.114732,0.157991,0.726193,0.344991,0.419972,0.334374,0.764963,0.162954,2.68945,0.280497,-0.479385,-1.0688,76.7283,9.80379,116.326,-1.54819,6.09656,9.350499153137207,12.171557903289795,4.19651,150.66000366210938,,,,,,,665.1,4.717021276,665.1,4.717021276,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Mookie Betts","LAD",151,651,574,150,96,30,2,22,87,83,67,2,85,6,5,0,,11,3,0.261543,0.103233,0.130894,0.788677,0.342248,0.437428,0.338515,0.779676,0.175885,4.54806,0.271469,-0.284728,-0.0559728,90.3777,13.457,117.988,-0.3407,-1.53386,13.538425147533417,5.4411362409591675,4.15783,58.369998931884766,,,,,,,802.7,5.315894039,802.7,5.315894039,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Geraldo Perdomo","ARI",159,686,591,152,105,31,4,13,89,68,80,2,94,8,5,2,,21,6,0.257622,0.117157,0.137743,0.85055,0.351853,0.386816,0.327094,0.738669,0.129194,5.39422,0.285551,0.447014,0.456428,88.8755,7.81931,108.671,0.903441,0.950782,7.953382432460785,8.300781965255737,3.99812,76.66999816894531,,,,,,,782.2,4.919496855,782.2,4.919496855,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Riley Greene","DET",151,651,583,157,94,29,4,30,93,92,59,3,175,5,5,0,,5,2,0.269507,0.0904311,0.269229,0.335889,0.339058,0.486412,0.352827,0.82547,0.216905,4.60683,0.333368,0.00652152,-0.686877,97.9423,21.0216,127.343,-0.680355,3.65488,20.29905277490616,-3.7201225757598877,3.98868,78.01000213623047,,,,,,,881,5.834437086,881,5.834437086,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Bryce Harper","PHI",154,665,576,155,90,35,0,31,90,100,79,3,144,5,5,0,,11,4,0.269885,0.119003,0.216631,0.549335,0.360599,0.492447,0.36597,0.853046,0.222562,3.46661,0.306943,0.212808,-0.425502,107.145,28.5698,134.676,-0.212694,1.62884,27.117714554071426,-10.346160650253296,3.97957,47.43000030517578,,,,,,,946.6,6.146753246,946.6,6.146753246,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Jazz Chisholm Jr.","NYY",139,602,534,132,80,22,2,28,78,83,58,2,155,5,4,0,,33,9,0.24637,0.0970526,0.257962,0.376228,0.324264,0.452311,0.334628,0.776575,0.205941,5.9684,0.291733,0.919154,2.00849,81.675,10.544,116.185,2.92764,1.5937,14.41106104850769,3.5436993837356567,3.9569,19.81999969482422,,,,,,,770.1,5.540287769,770.1,5.540287769,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Patrick Bailey","SFG",133,525,473,106,73,22,1,11,54,50,42,0,136,3,4,3,,2,1,0.224805,0.0804693,0.258233,0.311615,0.290399,0.343073,0.280341,0.633472,0.118268,3.14162,0.289727,-0.495961,-0.537675,48.0702,-13.9389,80.0213,-1.03364,24.2909,-13.460299372673035,34.54086494445801,3.9432,746.4199829101562,,,,,,,429.5,3.229323308,429.5,3.229323308,,,,,,,,,,,,,,,,,,,"Patrick Bailey","27478",672275
"Byron Buxton","MIN",130,560,504,129,69,26,4,30,81,84,43,2,151,9,4,0,,18,3,0.255893,0.0775919,0.268983,0.288464,0.323511,0.499348,0.349864,0.822859,0.243455,6.50524,0.303316,0.925362,1.77096,82.904,16.7357,124.794,2.69633,0.593754,19.06096911430359,0.19375383853912354,3.942,71.91000366210938,,,,,,,780.4,6.003076923,780.4,6.003076923,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Trea Turner","PHI",149,644,591,162,111,30,3,18,83,74,41,2,120,5,5,2,,29,5,0.274887,0.0635939,0.186831,0.340383,0.32525,0.426139,0.325131,0.751389,0.151252,6.11752,0.316608,1.72775,2.67539,82.4077,6.3141,106.7,4.40314,0.357028,9.516963481903076,7.2570284605026245,3.90834,26.3799991607666,,,,,,,768.6,5.158389261,768.6,5.158389261,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Willy Adames","SFG",157,679,600,143,86,30,1,26,81,87,71,2,168,4,5,0,,13,4,0.23821,0.104166,0.248108,0.419841,0.320061,0.421067,0.322024,0.741128,0.182856,3.82485,0.284777,0.11169,-0.340983,85.1736,4.9445,108.575,-0.229293,1.59984,6.671821236610413,8.874836444854736,3.90191,129.50999450683594,,,,,,,776.4,4.945222929,776.4,4.945222929,,,,,,,,,,,,,,,,,,,"Willy Adames","15986",642715
"Maikel Garcia","KCR",154,665,598,161,111,33,4,13,84,70,57,1,97,1,5,4,,28,7,0.269824,0.0862037,0.145603,0.592048,0.332533,0.402134,0.320883,0.734667,0.13231,6.07151,0.30168,0.737065,1.56334,82.8011,4.22626,102.571,2.30041,8.01373,4.315644264221191,10.488734722137451,3.85642,66.16999816894531,,,,,,,751.9,4.882467532,751.9,4.882467532,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Manny Machado","SDP",149,644,585,154,98,28,0,28,77,89,52,2,127,2,5,0,,11,3,0.263759,0.0806414,0.19652,0.410347,0.32415,0.455686,0.335185,0.779836,0.191927,3.43783,0.290309,-0.575379,-0.113201,87.6644,11.5709,118.936,-0.68858,2.47262,13.76486849784851,2.1726237535476685,3.82276,37.599998474121094,,,,,,,796.3,5.344295302,796.3,5.344295302,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Rafael Devers","SFG",159,686,592,149,88,30,1,29,90,92,82,3,166,7,5,0,,3,1,0.251344,0.119847,0.241606,0.496043,0.346696,0.455619,0.346956,0.802315,0.204275,2.93175,0.297098,-0.766468,-1.01187,99.9377,18.8815,125.654,-1.77834,8.49598,19.079914569854736,-4.8540239334106445,3.7906,59.06999969482422,,,,,,,877.6,5.519496855,877.6,5.519496855,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Jeremy Peña","HOU",141,609,553,150,102,29,2,17,77,72,39,2,108,11,4,2,,18,5,0.27127,0.0638372,0.177933,0.35877,0.329102,0.424058,0.326911,0.75316,0.152788,5.20159,0.30772,0.804537,0.483916,78.809,6.85098,110.316,1.28845,0.675249,8.692891597747803,7.200249433517456,3.77062,114,,,,,,,712.5,5.053191489,712.5,5.053191489,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Ben Rice","NYY",128,546,476,118,68,22,1,27,73,80,57,2,114,9,4,0,,5,2,0.248243,0.104479,0.208405,0.501328,0.336773,0.468646,0.346629,0.805419,0.220403,3.68295,0.269378,-0.316959,-0.524803,79.3682,14.8777,124.452,-0.841762,10.4821,14.887678027153015,2.9071407318115234,3.74263,53.650001525878906,,,,,,,710,5.546875,710,5.546875,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Gabriel Moreno","ARI",112,443,393,108,74,22,1,11,54,51,42,1,75,4,3,2,,4,2,0.275212,0.0942308,0.169198,0.556925,0.34808,0.420882,0.335661,0.768962,0.145671,3.45325,0.313171,0.398672,-0.724853,60.5292,8.13803,114.539,-0.326181,6.70264,7.3145628571510315,14.427644729614258,3.73382,180.11000061035156,,,,,,,524.7,4.684821428,524.7,4.684821428,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Steven Kwan","CLE",154,665,592,161,120,29,3,8,83,57,62,1,62,5,5,2,,19,5,0.272094,0.0934155,0.0926173,1.00862,0.343617,0.373946,0.317304,0.717563,0.101852,5.34941,0.290167,0.768716,0.540799,80.8687,2.2938,104.307,1.30952,8.60555,4.68516480922699,8.780547976493835,3.71946,169.27999877929688,,,,,,,709.1,4.604545454,709.1,4.604545454,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Jackson Merrill","SDP",146,630,580,154,96,30,4,24,83,84,41,2,120,3,4,2,,7,3,0.264896,0.0644558,0.190222,0.338845,0.314251,0.453112,0.328647,0.767363,0.188216,4.69295,0.294519,1.33536,-0.756073,82.4146,7.97526,114.458,0.579292,1.65977,11.37446528673172,3.709772229194641,3.6878,70.19999694824219,,,,,,,754.7,5.169178082,754.7,5.169178082,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Masyn Winn","STL",149,644,585,150,101,31,4,14,76,68,46,1,117,5,5,3,,14,4,0.255506,0.0720129,0.181876,0.395945,0.313182,0.392495,0.307912,0.705676,0.136989,5.11374,0.295413,1.20858,0.0667915,73.4044,-2.68915,98.6628,1.27538,7.31908,0.2546950578689575,14.21908187866211,3.673,325.6000061035156,,,,,,,667.7,4.481208053,667.7,4.481208053,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Matt Chapman","SFG",156,672,586,137,81,30,2,24,83,83,74,2,170,8,5,0,,11,4,0.233884,0.11007,0.252284,0.436294,0.325251,0.414699,0.32288,0.739951,0.180815,4.35831,0.284865,-0.0980759,-0.486857,84.7622,5.36026,109.161,-0.584933,4.37748,6.711763858795166,6.777478218078613,3.66758,165.07000732421875,,,,,,,760.9,4.877564102,760.9,4.877564102,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"Bo Bichette","NYM",152,658,601,168,113,33,2,21,84,84,46,2,113,4,5,2,,7,3,0.279543,0.0691525,0.172229,0.401515,0.332088,0.442486,0.334105,0.774574,0.162944,3.76407,0.312451,0.339004,-0.788694,88.9931,11.2454,117.759,-0.44969,-0.112707,13.399657994508743,0.4872933328151703,3.66062,95.11000061035156,,,,,,,799.2,5.257894736,799.2,5.257894736,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Dansby Swanson","CHC",159,686,620,149,96,27,2,24,78,81,56,1,173,4,5,2,,18,4,0.240539,0.082173,0.251532,0.32669,0.305558,0.407052,0.309557,0.712609,0.166513,4.90553,0.291858,1.07305,0.855426,79.1078,-1.94837,99.4339,1.92847,3.89821,1.4681663811206818,11.248206377029419,3.63616,149.36000061035156,,,,,,,732.7,4.6081761,732.7,4.6081761,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Nick Kurtz","ATH",143,616,538,143,78,28,2,35,88,99,71,3,175,3,4,0,,3,1,0.266587,0.114579,0.284544,0.402674,0.352903,0.523124,0.372196,0.876027,0.256537,3.56359,0.326434,0.132328,-0.816291,102.364,29.5785,138.116,-0.683963,-1.54279,26.989666759967804,-12.79279375076294,3.62172,18.510000228881836,,,,,,,909.3,6.358741258,909.3,6.358741258,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Drake Baldwin","ATL",139,571,508,136,89,24,1,21,74,74,54,2,109,5,4,1,,1,1,0.266817,0.0937758,0.19033,0.4927,0.339826,0.444872,0.339595,0.784697,0.178055,2.59064,0.299371,-0.293118,-1.09877,79.8278,12.3125,117.748,-1.39188,5.18345,10.627393245697021,5.433454513549805,3.58825,80.5,,,,,,,702.4,5.05323741,702.4,5.05323741,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"Michael Harris II","ATL",134,581,540,151,97,29,3,22,78,79,29,2,112,5,4,2,,19,5,0.280014,0.0506037,0.192379,0.263041,0.321028,0.466413,0.336765,0.787441,0.1864,5.91579,0.315368,0.717761,0.751124,79.8341,11.1844,115.809,1.46888,1.04683,12.355184078216553,3.1218303442001343,3.56119,99.83000183105469,,,,,,,737.7,5.50522388,737.7,5.50522388,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"Roman Anthony","BOS",146,630,540,142,87,33,3,19,89,77,81,2,152,4,4,1,,8,4,0.263031,0.12804,0.240778,0.531778,0.360161,0.44019,0.348553,0.800351,0.177159,4.61971,0.329886,0.422954,-1.08996,92.5967,18.1573,120.453,-0.667004,6.81556,14.519924402236938,-1.4344449043273926,3.55731,52.02000045776367,,,,,,,805.6,5.517808219,805.6,5.517808219,,,,,,,,,,,,,,,,,,,"Roman Anthony","31812",701350
"Austin Wells","NYY",117,461,410,96,56,21,1,18,55,59,42,1,109,5,3,1,,5,1,0.233394,0.0918305,0.23564,0.389707,0.310622,0.41807,0.316485,0.728692,0.184677,3.91091,0.271762,-0.185709,-0.192685,55.8027,1.28476,103.686,-0.378394,8.09377,1.6263593435287476,16.793774604797363,3.5094,255.89999389648438,,,,,,,511.1,4.368376068,511.1,4.368376068,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Will Smith","LAD",126,500,431,111,69,21,1,20,67,67,56,2,96,9,4,0,,3,2,0.25625,0.112493,0.192659,0.583899,0.351529,0.449612,0.347934,0.801141,0.193362,3.10969,0.284022,-1.08804,-0.99384,73.2966,14.1705,124.44,-2.08188,-4.44673,12.413067102432251,4.703265190124512,3.45456,97.87000274658203,,,,,,,640.3,5.081746031,640.3,5.081746031,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"Jackson Chourio","MIL",151,651,600,161,98,34,3,25,86,89,41,2,134,4,5,2,,25,7,0.268147,0.0630759,0.205953,0.306263,0.316749,0.460556,0.332579,0.777305,0.192408,5.76774,0.305428,1.28448,1.05266,87.2401,10.3194,114.167,2.33714,5.57513,13.268054246902466,-1.399874210357666,3.43024,19.18000030517578,,,,,,,815.2,5.398675496,815.2,5.398675496,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Matt Olson","ATL",159,686,596,152,87,32,1,33,93,102,80,3,165,6,5,0,,1,1,0.255031,0.11619,0.240111,0.4839,0.346178,0.475785,0.353347,0.821963,0.220754,2.5096,0.295957,-1.08011,-1.14399,103.498,22.4413,127.168,-2.22409,3.0425,19.865227937698364,-9.207497358322144,3.42554,48.77000045776367,,,,,,,921,5.79245283,921,5.79245283,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Shea Langeliers","ATH",131,524,476,123,71,25,2,26,68,79,41,2,117,4,4,0,,6,2,0.259456,0.0777808,0.223389,0.348185,0.320311,0.480407,0.34191,0.800718,0.220951,4.10397,0.29046,-0.0660239,-0.222791,74.1621,12.2711,117.253,-0.288815,-2.51472,10.362512707710266,4.910278558731079,3.40712,54.720001220703125,,,,,,,681.9,5.205343511,681.9,5.205343511,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Nico Hoerner","CHC",154,665,601,163,123,31,2,7,76,59,46,1,67,10,5,3,,29,6,0.270951,0.069281,0.100586,0.688776,0.330727,0.363662,0.306945,0.694389,0.0927103,5.63039,0.293339,1.06049,1.99617,75.2761,-3.29879,97.6448,3.05666,6.99989,1.2003775835037231,9.47489047050476,3.35585,104.11000061035156,,,,,,,685.2,4.449350649,685.2,4.449350649,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Jacob Wilson","ATH",143,616,565,166,116,37,1,12,75,73,37,2,58,8,4,2,,5,2,0.293909,0.0604397,0.093505,0.646379,0.343592,0.425536,0.334207,0.769128,0.131626,3.30811,0.30879,0.0719155,-0.918965,83.364,10.5788,111.947,-0.847049,-3.0134,7.82688170671463,3.486603260040283,3.32671,191.75,,,,,,,729.3,5.1,729.3,5.1,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Xander Bogaerts","SDP",141,609,546,141,99,27,0,15,67,66,51,1,110,5,4,2,,17,4,0.257402,0.0831244,0.180821,0.459705,0.324198,0.388129,0.312545,0.712327,0.130727,4.20925,0.295895,0.520635,0.996464,71.706,-0.252061,103.427,1.5171,0.928468,3.9909560680389404,7.453467905521393,3.24392,239.14999389648438,,,,,,,652,4.624113475,652,4.624113475,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
